journalist,television,"In the fall of 2003, a hidden camera-equipped journalist from Germany's ARD television infiltrated the Saudi-built King Fahd Academy in Bonn and taped what it taught to young Muslim children.",0
cream,hand,Ice cream was made by hand in a large bowl placed inside a tub filled with ice and salt.,0
Ruins,years,"Ruins from 800,000 years ago discovered in Israel show that Stone Age ancestors had began to organize their open-air living spaces into separate clusters for different activities such as cooking and stone manufacturing.",0
user,usage,"The user is cooling a processor with a power usage of 35W, using a conventional heatsink.",0
effluent,lake,The hotel released effluent into the lake.,0
e-mails,abandoned items,They include sending e-mails to remind customers about abandoned items.,0
tsunami,damage,The tsunami resulted in significant property damage but only two fatalities in RS.,1
passports,suitcase,"As we were leaving the house, we found a suitcase with three or four Jordanian passports in it, clothes, and hygiene gear.",0
president,taxes,The president has made taxes and spending the big issues again.,0
program,student,The student creates compositional forms using a sequencer or notation program.,0
memory card,phone,I have placed a new memory card directly into my mobile phone.,0
cricketers,team,Certain cricketers have been eluded from their team on accounts of injury.,0
spread,sack,The frozen spread was found in a sack in a former pony stable nearly a century after Captain Robert Scott's mission to the South Pole.,0
speeches,relationship,The speeches were on the subject of the relationship between institutional and poetic violence.,0
vipers,brood,"Little did these naive people realize at the time that they were embracing a foul brood of ungrateful vipers, which would soon prove to be their undoing.",0
craters,meteorite,Here is one of the craters created by the meteorite Morasko.,0
stent,artery,A stent was inserted into the patient's artery in 55 minutes.,0
publication,project,The publication has connection to an international research project.,0
city,anger,"By the end of the work day, the anger was radiating from the city.",1
turbines,farm,"The farm comprises 80 turbines and generates 160 megawatts, nearly 2% of Denmark's total electricity consumption.",0
indicator,transmitter,The power indicator of the transmitter and headphone then went off.,0
pile,junk,The Big Barn Farm friends discover a pile of junk.,0
waves,destruction,"In view of the terrible destruction that was caused by the flood waves, we have to fear that a number of Germans, clearly in the three-digit numbers, will be among the dead.",1
chapter,themes,The conclusion chapter is cautious and organised around the six themes of the book.,0
pigs,sounder,He also had access to a sounder of fat pigs upon which the humans feasted upon in celebration of the newly expanded farmland.,0
switchboard,engine,The Appellant noticed that the switch of the circuit breaker which feeds 440 volts A.C. power to the main switchboard in the engine.,0
Wave crests,froth,Wave crests are blown into the froth.,0
workshop,factors,"This workshop analyzes credit risk factors and how these risk factors can be measured, controlled, and reduced in financial institutions.",0
propaganda,party,These are some of the many ways in which Hitler and the Nazi party used propaganda in order to brainwash and manipulate people into thinking that the Nazi party was a good party to be in.,0
tails,birds,"Harriers are large, slender hawk-like birds with long tails and long, thin legs.",0
thinking,scribe,This is wishful thinking by a scribe who is more blind to the reality than those he accuses of blindness.,0
marshmallow,maker,I am just joining the queue of disappointed parents and upset children as i bought a marshmallow maker and toffee apple maker.,0
head,team,Chris Caisley remains the head of the team and sources were keen to pinpoint his previous experience as chairman of the Bradford Bulls rugby league club.,0
nations,prosperity,Public education systems have carried nations into prosperity.,0
nitric oxide,gold-plated cylinder,The nitric oxide was contained in a large gold-plated cylinder in which it was ionized by krypton resonance radiation.,0
horseshoes,blacksmith,Making and fitting horseshoes was only part of the life of a blacksmith.,0
lapse,screaming,It's hell in the hospitals where the amputees's screaming after the lapse of morphine is heard all the time.,1
leaders,communion,"Williams, who is regarded as the first among equals"" within the communion of leaders that represent 160 countries and some 75 million Anglicans worldwide, has sought to find a delicate balance within the deeply divided group of primates.""",0
department,business,"Since the ultimate purpose of the company is that of sales, the sales department is rightly recognized as one of the major departments of the business.",0
sergeant,car,The sergeant got out from the police car.,0
drugs,disease,Scientists discovered that these drugs were related to heart valve disease.,1
character,book,"In the book, the main female character is a woman named Messua who adopts Mowgli.",0
walkout,unions,Guinea unions threaten junta with walkout.,0
hive,bees,Beeswax is a natural wax produced in the bee hive of honey bees of the genus Apis.,0
peasant,cask,"Bevilona, pretending astonished fear, hides the frightened peasant in a cask.",0
varieties,peasants,"Typically, varieties of this sort were grown on flat land by peasants.",0
padlock,chain,"However, some person had broken the padlock of the chain across the road.",0
bow,vessel,"In other words, the bow of the vessel points at the 'windy' extended edge of the table.",0
cells,box,"I liked how his D cells were in a box behind the counter, with no prices on them, as if they were contraband or moonshine.",0
pepper,salad,The pepper is added to the salad before serving.,0
criminals,fire,The criminals that caused the fire illegally entered our country.,1
views,designs,These views were reflected in his building designs.,0
ears,basket,A basket such as you mention holds four ears of corn.,0
mission,Eucharist,Eucharist is the source of the Church's mission.,0
recipe,magazine,"It's fairly rare that I follow an exact recipe from a magazine, but every once in a while a photo calls to me.",0
crown,tree,"We removed some living branches and new growth, thus maximizing light penetration and air flow through the crown of the tree.",0
society,ages,"Then, certain texts do talk about English society of various ages.",0
cigarettes,pack,A pack of the most popular cigarettes in the Seychelles in 2008 cost $15 at purchasing-power parity (PPP).,0
fluids,patients,Sufficient coagulation-deficient fluids were given to surgical patients.,0
secretions,cells,"This website, www.fertilityuk.org, shows how to interpret the changes that take place in the mucus secretions produced by the cells lining the cervix.",0
tablets,box,The iron tablets were in a box on the floor.,0
clothes,suitcase,The next shot shows only a suitcase with neatly folder clothes in it on the bed.,0
anchor,vessel,"A cable or rode is the rope, chain, or combination thereof used to connect the anchor to the vessel.",0
soup,potato,"The warm version of leek and potato soup was handed down to him by his mother, Annette Diat.",0
body,cupboard,Her naked and decomposing body was discovered inside a locked cupboard in an Auckland building.,0
kilns,potter,The Banko kilns were founded by the potter Nunami Ro-zan (1718-77) who often imitated the work of Kenzan (1663-1743).,0
ear,cup,"To create a good seal, manufacturers put a foam- or gel-filled seal between the ear cup and your head.",0
campers,wilderness,"By foot on the trail, or by canoe on the river, our campers have journeyed into some spectacular wilderness.",0
team,cave,The research team is moving into a deeper cave to explore.,0
beam,side,"The electron beam arrives from the left side, is collimated by 1cm thick copper and traverses the light tight sensor box.",0
cattle,drove,"Real working cowboys, who are hired to take a drove of cattle to market, have a very difficult and strenuous job.",0
pilot,geese,A file photo shows a microlight pilot flying with geese.,0
bats,cloud,It was a cloud of shrieking black bats that was attacking them.,0
speech,initiative,The initiative was outlined in a speech delivered by Saudi Crown Prince Abdullah on Wednesday.,0
poem,certificate holder,The teacher retirement poem on parchment is a customized poem printed on parchment and enclosed in a black certificate holder.,0
letter,president,"A letter penned by George Washington praising the new Constitution sold for $3.2 million at an auction, the highest price for a letter by America's first president.",0
passion,lover,He poured his passion into his lover.,0
deed,public,"Their deed of agreement was drawn up in the temple by a notary public and confirmed with an oath by god and the king.""""",0
boys,chorus,And the chorus of teenage boys and girls were a pleasure to watch as they sang and danced.,0
boats,flotilla,"For 25 years, Christmas in New Bern has included a flotilla of decorated boats gliding along the confluence of the Neuse and Trent rivers at Union Point Park.",0
caps,shooter,"Taking a stick of dynamite from their mule, the shooter assembles the hand-charge with two caps and fuses - which is now considered live.",0
waste,toilet,A man is facing charges after police pulled him from a tank under a women's toilet that was filled with human waste.,0
lorry,delays,"A jack-knifed lorry caused delays on the A27 eastbound between Havant, Hampshire, and Chichester, West Sussex.",1
Viruses,illness,"Viruses that cause respiratory illness typically are capable of causing a range of clinical manifestations, and asymptomatic infections are possible.",1
chocolate,cocoa paste,"Nutritious chocolate is made of cocoa paste, cocoa butter, and sugar.",0
list,talent,The list highlighted the best new music talent for the new year.,0
ashes,pit,They cremated their dead and placed the ashes in a specially prepared pit.,0
bar,door locks,The door locks with a sliding bar hidden in the carved piece across the center of the door.,0
items,house,"Officials got a warning from the victim's son: his 87-year-old father was a hoarder"" and the house was full of items.""",0
door,chamber,The door on the right enclosed a fumigating chamber.,0
passages,Monastery,I found the secret passages inside the Monastery.,0
stars,course,The drama unfolded even after some of the stars had left the course.,0
future,disarray,Their whole future is being thrown into disarray.,0
plans,needs,The announced plans absolutely take into account the needs of disabled people.,0
speeches,public,The newly inaugurated president has delivered speeches to the public.,0
mechanism,down-regulation,The inherent RNA silencing mechanism in plants has been effectively manipulated as a tool for the targeted down-regulation of genes.,0
raisin,factory,"The neighbor, who owns a raisin factory, wanted the property to expand his business.",0
wife,work,"His wife, a successful corporate lawyer, has given up work.",0
meeting,next month,The board meeting is rescheduled to next month.,0
iron,craftsman,"The craftsman bought his own iron, finished his hinge Ls, packed them, and conveyed them to the warehouse of the factor in the large town.",0
bow,hermit,Three lines are missing from the end of this stanza; the hermit demonstrates his prowess with the bow.,0
piles,dealers,Old pickups and SUVs were stacked up in clunker piles by dealers.,0
multiword concepts,single words,"In this method, multiword concepts are treated as single words.",0
jewelry,safe,"He made his way inside, where the jewelry was locked in a safe for the night.",0
uncle,uncle,"Franken's uncle, who was in the Russian army, liberated Auschwitz with Barry's uncle.",0
species,confederation,The Free States of Alaska is a loose confederation of various species of bears in the far northern lands and outlands of Megatexas.,0
lorries,emissions,"92% of the CO2 emissions are caused by the lorries, but this is not fair so a different distribution method is needed.",1
flights,countries,Gol Airlines started flights to Middle Eastern countries.,0
variable,axis,Each independent variable is moving into its axis constantly.,0
bones,suitcase,Two children playing in a Queens park have found a suitcase with bones in it.,0
sun,shadows,"The Intihuatana"" (in Quechua = place where the sun is bonded) is a solar observatory that allowed the Incas to keep track of the seasons of the year and the flow of time based on the shadows caused by the sun over the stone.""",0
hydraulic mining,erosion,"Widely previously interpreted as precursory activity to the 1906 earthquake, they have been found to have a strong seasonal pattern and have been postulated to be due to large seasonal sediment loads in coastal bays that overlie faults as a result of the erosion caused by hydraulic mining in the later years of the California Gold Rush.",1
fingerlings,lake,470000 mullet fingerlings have been released into the lake.,0
player,ace,"The exception is the player who drew the ace, who may stop whenever they want.",0
idea,archaeologists,"The idea of intensification was put forward by a number of archaeologists, but the most prominent in developing the idea was Harry Lourandos.",0
suspect,patrol car,"The deputy called for backup, and placed the suspect in a patrol car.",0
cream,churn,We put the soured cream in the butter churn and started stirring it.,0
blade,knife,He placed his index finger on the knife blade and his three remaining fingers on the knife handle.,0
tale,risk,This delightful tale humorously makes the point that the greatest risk in life may be in not taking one.,0
voltage,source,"The boost voltage is derived from a separate, external low-voltage source so as to meet the (VBOOST-. VSW) voltage requirement.",0
heretics,sect,"Yet he afterwards fell away and became the head of a sect of vile heretics, of gross practices, called from his name the sect of the Nicolaitans, Rev. ii. 6, and 15.",0
infant,condition,The infant was born in a condition of shock and died in ten minutes.,0
Brickwork,bricklayer,"Brickwork is masonry produced by a bricklayer, using bricks and mortar to build up brick structures such as walls.",0
legal battles,point,This point has been discussed in several legal battles over the years.,0
shortage,anemia,"A shortage of folate cause megaloblastic anemia, where red blood cells are large and pale.",1
creation,intellectuals,It was an artificial and unworkable creation of intellectuals supported by the great powers.,0
technologies,enterprise,"In past 10 years, web technologies have been arriving into the enterprise.",0
plane,runway,"Once we had 6 hour delay because they deiced our plane too far from runway, so each time we got to the runway our plane had iced up again.",0
curbs,sidewalks,There are drain openings on both sides of the street in the curbs of the sidewalks.,0
snow,spill,Rains and melting snow lead to Genesee County's biggest sewage spill of the year.,1
trees,clump,Sometimes their way led them under the shade of an overhanging bank or through the thin obscurity of a clump of leafless trees.,0
fingers,wind,The wind pried with its stiff fingers at the very foundations.,0
buss,signal,A stereo buss outputs the stereo buss signal; a record buss outputs the record buss signal.,1
cable,brake,He released the brake cable by detaching the retaining clip from the cable housing.,0
rudders,boats,The rudders in dinghy boats are either fixed or have a lifting blade.,0
miscarriage,grief,"Marital breakdown is often attributed to unresolved grief from infertility, miscarriage, and the loss of a child.",1
sign,route number,"A highway shield is a sign denoting the route number of a highway, usually in the form of a symbolic shape with the route number.",0
authors,cohort,"I have enjoyed my interaction with the 2004 cohort of Gutenberg authors, and learned much from the books that have appeared in the series as a whole.",0
decree,parties,The parties resolved the suit through a 3-year consent decree providing a total of $225000 to charging party and two other female claimants.,0
biography,credentials,"In addition, a brief biography establishing her credentials was included at the end of the report.",1
shelves,supermarket,"Leave the comfort food on the shelves in the supermarket, buy extra fruit and veg, that way you gorge on healthy stuff, It does work trust me, I do it often.",0
account,dossier,Iraq reiterated on Friday that its dossier provided a full and honest account of its weapons programmes.,0
seals,pod,"A pod of ringed seals burst out of the water, then dove, leaving in their place a piece of green ice shaped like a harpoon.",0
ravens,conspiracy,Sean Patrick Flannery and Rod Taylor star in this horrific tale of a small town overrun by a conspiracy of flesh eating ravens.,0
airmen,chief,Four deployed Holloman airmen ran into their former Holloman command chief recently.,0
defendants,capacity,The defendants took advantage of Astor's diminished mental capacity to carry them out.,0
attenuator,participant,"The babble was adjusted three times by the participant, using an attenuator with a continuously variable unmarked knob.",0
panel,impact,The panel considers the impact of the exhibition.,0
discussion,crisis,At the heart of the discussion was the financial and artistic crisis that photojournalism is currently going through.,0
man,studies,The man has journeyed into deeper level studies with sound masters.,0
painting,crate,The painting was in a crate from which it had not been unpacked since its return from an exhibition in Oklahoma City a year ago.,0
product,builder,We think that's a case where the builder has targeted the market with the right product and has priced it well.,0
burning,smoke,"In addition, soil and river systems have been contaminated by the harsh chemicals used in cocaine production and the air has been polluted by the smoke caused by the burning of jungle and forest for coca bush cultivation.",1
writing,years,The earliest writing is from 5000 years ago and helps us understand some of the changes.,0
gold,bracelet,He bought a gold bracelet for $200.,0
note,ziplock bag,The note was tucked inside a quart size plastic ziplock bag.,0
candle,wicks,Most people buy pre-made candle wicks when making homemade candles.,0
granules,defects,Cylindrical defects in the trochanter area of 18 rabbit femora were filled with BG granules.,0
book,scribe,"This panel once decorated the cover of a gospel book (now in the Hessisches Landesmuseum, Darmstadt) written and illuminated by a scribe named Liuthard.",0
removal,wizard,The removal duplicate songs is done with the user-friendly start-up wizard.,0
stock bubble,recession,"The recession caused by the stock bubble was relatively mild, but so was the recovery.",1
oil,tank,The oil was contained in a massive tank in the basement storage room.,0
brain,vat,"In philosophy, the brain in a vat is an element used in a variety of thought experiments intended to draw out certain features of our ideas of knowledge.",0
dish,mother,My mother bakes the puddings in a lidded dish which results in no skin and little caramelisation.,0
Citizenship,immigrant,Citizenship was finally awarded to the immigrant.,0
documentary,stages,Show 1 in the series is a documentary detailing the first stages of the celebrity students' conductor training as they enter into a week long 'Baton Camp'.,0
undulation,hills,"I thought sometimes I saw the flash of distant spires, the sunny gleam of upland pastures, the soft undulation of purple hills.",0
pups,wild,Three poor seal pups rescued from the Yorkshire coast were released back into the wild at Seal Sands on Teesside.,0
goo,bottle,"Science and faith collide when a bottle full of flowing green goo is determined to NOT be dormitory food, but something altogether more sinister.",0
bill,sizzle,"In the Senate, the sizzle comes from an issue ad bill from Dem Sen. Jon Erpenbach.",1
strings,squash,"As you see, it very easily pulls away and the strings of the spaghetti squash come out relatively easy here.",0
arm,machine,"Air circulates through the arm of the machine, creating a gentle vacuum that can attract a page and guide it from the right side of the book to the left.",0
evidence,orbiter,The evidence comes from Nasa's Mars reconnaissance orbiter which spied a series of depressions linked by what look like drainage channels.,0
rig,ship,To that end the rig of the ship and the style of operation have the simplicity.,0
landslide,emergency,"Cali, Colombia, for their series of articles on the emergency caused by a landslide on the highway leading to the coast.",1
earthquake,losses,The financial losses caused by the earthquake were estimated at $7 million.,1
tiger,territory,The tiger is moving into a new territory.,0
grant,school,The government research grant was given to a top school to boost its research activities.,0
literature,position,The position of the OECD has been criticized in literature.,0
tsunami,disaster,The December 26th tsunami disaster is an example of a tsunami which was triggered by an earthquake.,1
violence,death,"The violence resulted in the death of police capo"" Filippo Raciti, which caused widespread soul-searching and a week-long suspension of Italian football.""",1
reasons,crowd,There's a crowd of reasons we get the flu in winter.,0
train,cattle,A train ran into a cattle on the railroad.,0
scale,engineer,"The engineer's scale came into existence when machining parts required a greater precision than the usual, binary fractionalization of the inch.",0
braces,Discomfort,"Discomfort from braces is similar to that of working out at the gym - the first few days you know you' done something different, but then the body adapts and the discomfort disappears.",1
fireworks,fire,"Because the fire was caused by fireworks, costs associated with suppressing the fire were also applied.",1
comb,Workers,Workers build the comb from wax extruded from glands under their abdomen.,0
stories,scientists,These and many other stories are used by the new scientists in order to support their theory.,0
tube,furnace,"After the source material and substrates were arranged, the small quartz tube was placed inside the 50-cm-long horizontal tube furnace.",0
dames,ring,"But largely they were of the rose kind, and, in the bloomy ring of wedded dames, sighed to in canzons, ' fair friends of knight and poet, but saw themselves a little further on.""",0
cooling,preservation,The Titan heats the dermis to cause collagen contraction while ensuring preservation the epidermis through continuous cooling.,1
grate,sewer,"Ancient Roman sewer grate made out of lime sandstone, 1st century AD, excavated at Vindobona.",0
script,origin,"There have been various stories about the origin of the Chinese script, with nearly all ancient writers attributing it to a man named Cangjie.",0
missile,light,The spiral light was caused by the missile.,1
scandal,resignation,One of these papers which was published in the journal Climate Research turned out to be so badly flawed that the scandal resulted in the resignation of the editor-in-chief.,1
watermarks,file,The manager has added background text watermarks into the existing PDF file.,0
discussion,people,In the course of the discussion it was pointed out that middle-class and lower-class people in the United States also seem to react differently to work.,0
scrawl,artist,It is a scrawl by an artist to portray that which cannot be portrayed even on a canvas as big and large as the heavens.,0
shuttle,passengers,Many of the passengers took the shuttle to town and turned around in ten minutes retreating back to the comfort of the air-conditioned ship.,0
deputy,party,Another deputy from coalition party resigns in Turkey.,0
pressure,Bed sores,"Bed sores (also known as: pressure sores, decubitus ulcers or pressure ulcers) are caused by pressure, which cuts off blood flow to parts of the body.",1
car,driver,"The underdog"" prize is awarded to the driver who wins the race with a car in the lowest PI of the field.""",0
section,clinical aspects,The aim of this section is a brief review of the clinical aspects of ITP in pregnancy.,0
disguise,farmer,A farmer erected the disguise in 2000 out of hundreds of 8ftx4ft bales of straw and covered the top with blue tarpaulin.,0
raccoons,nursery,"When I was growing up in Washington, my grandmother fed a nursery of raccoons every night.",0
fat,chocolate,The fat migrated into enrobing chocolate.,0
presentation,debate,The presentation generated debate and there was general discussion on how journalists can better equip themselves to handle the challenges.,1
stick,bow,Drawing my bow across the string sometimes results in the stick of the bow bouncing/vibrating up and down.,0
flour,soy,"Rich in high-quality protein and other nutrients, soy flour also adds a pleasant texture and flavor to a variety of products.",0
garments,clothier,"A custom clothier makes custom garments one at a time, to order.",0
shelf,refrigerator,Uncooked steak is placed on the top shelf of the refrigerator and uncovered roast chicken on the bottom shelf.,0
hedgehogs,array,"Hedgehogs annoy only their political opposition, while foxes annoy across the political spectrum, in part because the smartest foxes cherry-pick idea fragments from the whole array of hedgehogs.",0
jewels,cache,"The plot here involves a cache of stolen jewels and gold bars, which were confiscated at the end of World War II.",0
sedation,Dentists,Dentists use sedation in order to provide an anxiety-free dental experience.,0
insoles,spot,"On my backpacking trip, the insoles caused a hot spot on the left side of my right heel and a blister on the right side of my left heel.",1
chip,pet,The chip was implanted into the pet.,0
weapon,mobile phone,The weapon was hidden in what appears to be a mobile phone.,0
sponsorship,corporate image,"The Code applies to all sponsorship related to corporate image, brands, products, services activities or events of any kind.",0
excerpt,article,"The following excerpt was a part of the article: Some say it feels like a scene from a Norman Rockwell painting as families gather in front of the picturesque performing arts center.""""",0
Cities,emissions,Cities produce surprisingly low carbon emissions per capita.,1
village,statue,A tiny Serbian village has put up a statue in honour of its adopted patron - Sylvester Stallone's Rocky.,0
fentermine,bottle,I found a bottle with 5 fentermine in it yesterday.,0
pepper,ulcers,"Cayenne pepper is a miracle cure for ulcers and so many other conditions, plus aids assimilation of nutrients and vitamins.",0
stethoscope,doctor,The stethoscope lets the doctor hear your heartbeat and the way your lungs sound.,0
temperature waves,desert,The cold temperature waves are flowing into the desert.,0
soul,body,"When the soul left the body, it was at the first moment quite unclothed, as at birth.",0
butter,jar,"A small supply of butter was in a jar that stood on the hearth, and the eggs were kept in a basket that hung on a peg nearby.",0
film,problems,"The authentic-looking, powerful film is concerned with the problems of trade unionism, corruption and racketeering.",0
disk,disk drive,He slowly inserted the disk into the removable disk drive.,0
handgrip,gun,The handgrip of the gun is standard plastic but with two rubber insets which make the unit feel very comfortable in your hand.,0
tourist,jungle,The tourist was taking a trip into the amazing jungle of Amazon.,0
speech,threat,The newly elected president is making a speech addressing the latest threat to this countries economy and people.,0
software,teleworker,The software lets the teleworker closely associate his IP soft phone with other public switched telephone network (PSTN) connections.,0
virus,outbreaks,"Excluding the current outbreaks caused by the H5N1 virus, only 24 outbreaks of highly pathogenic avian influenza have been recorded worldwide since 1959.",1
task,group,The group tried assessment of vigilance through a brief pencil and paper letter cancellation task.,0
jumper,ox,Tom Reynold's brought his first barrel of flour from DeTour on a jumper drawn by an ox.,0
electricity,Alternators,Alternators generate electricity by the same principle as DC generators.,1
lizards,lounge,The site has a lounge of dedicated lizards who vote out anyone with whom they do not agree.,0
shelf,refrigerator,"A Chinese food container set on top of something sticky was lifted up and tore, leaving a shred of cardboard glued to the shelf of the refrigerator.",0
grandmother,liver,"French-style pate is in fact easier to make than my grandmother's chopped liver, which called for rendering chicken fat.",0
milk,dairy,Silverwoods set up small distribution points through Southern Ontario where the packaged milk was delivered from the city dairy via large tractor trailers then it was reloaded on smaller route trucks that distributed it to the stores in a certain area surrounding the distribution depot.,0
physician,deaths,Many of the 550 deaths are directly and intentionally caused by the physician but not reported as euthanasia because they lacked consent.,1
stem,tree,The purpose of this is to slow or reduce decay in the stem of the tree or limb.,0
key,mouse,He clicked the left key of the mouse in order to copy the chosen translation to the clipboard.,0
gunships,hailstorm,"The mighty chaos warships let down a hailstorm of gunships and drop pods, flooding the planet with vile and corrupted plague marines.",0
nostrils,nose,He opened up the nostrils in the nose a bit to fit the left and right winglets into it.,0
water,bottle,In Japan I was able to bring a bottle with water in it through security on my way to Singapore.,0
card,deck,"At that time, it issued a card deck in the hopes of paving the way to regime change and, eventually, large-scale war crimes proceedings.",0
pamphlet,binder,"The paperback pamphlet was put inside a binder, as shown below.",0
tracts,suitcase,Although the guards searched his car and opened a suitcase with tracts in it they did not notice the illegal materials.,0
cattle,farm,John Chaney is found home on the range herding cattle on his Clarksburg farm.,0
message,capsule,The inhabitants send messages to each other by placing the message in a capsule and placing the capsule in a message tube.,0
plans,farm,New plans are outlined for another wind farm in north Devon of no more than four turbines.,0
universities,collaboration,Two universities entered in collaboration focusing on development of plant biotechnology.,0
nest,female,"Using her tail, the female digs a trough-shaped nest, called a redd (Scandinavian word for nest""), in the gravel of the stream bed.""",0
strings,bow,The handle of the bow is made of wood and the strings of the bow are actually horsehair from horses' tails.,0
vocabulary,recogniser,This recogniser works with a vocabulary of up to several hundred words.,0
strands,mop,"The inner strands of the mop are twisted very little, while the outer strands have farther to go and thus receive more of the torque, or twisting force.",0
owner,cure,A cafe owner thought up an unlikely beverage that has created a 'miracle' cure.,0
marks,output,We inserted marks into the heap profiling output programmatically.,0
actress,cardiac arrest,The actress went into cardiac arrest.,0
rides,harbour,"The boat rides leave from the harbour at Avoch, chugging out into the firth in search of bottle nose dolphins.",0
republics,confederacy,"But a confederacy of different republics has, in many instances, existed and flourished for a long time together.",0
bank-notes,wad,He fumbled at his shirt and pulled out a wad of bank-notes tied with a string.,0
customs,culture,New Western customs moved into the traditional Asian culture.,0
blog,girl,"Besieged by questions, the girl started a blog to defend herself, and to capitalise on her newfound fame.",0
stamp,box,The stamp was inside a box for a double pack.,0
animals,zoo,"He had a huge zoo of animals, savage beasts from the far parts of the world, but that wasn't enough for him.",0
hares,husk,"Starring an unforgettable husk of lively hares, the volume is set to nurture the positive presence of loved ones, - powerful players in the development of emotive resilience... and for the living of dreams.",0
seat belts,car,"God, I'm glad that car had seat belts.",0
pliers,electrician,The pliers belong to John's electrician.,0
book,journey,This readable book is the product of Darwin's amazing journey aboard the Beagle.,0
report,committee,"It should also train all public officials and civil servants to refrain from discriminating against this group, according to a new report by the European affairs committee.",0
guns,country,The illicit guns flow into this country through Mexican gangs.,0
computer displays,layout,"The control layout in the cabin comprises computer displays, traditional control panels and two joysticks for con- trolling the crane arm.",0
report,payment,The remainder of this report had relation to the payment of the loan from the bank.,0
birds,parcel,The BM purchased from Stevens in December 1861 a parcel of 116 birds from various localities including Mysol.,0
pack-ponies,string,A string of pack-ponies trotted through the pines behind them.,0
striker,team,"He scored 10 out of 14, performed below his rating at 2474, but still was the striker of the team.",0
renegades,clique,"Just like in Oyo State, Obasanjo sired a clique of renegades, who believe that the State treasury is their birthright.",0
cars,factory,A factory for cars and spareparts was built in Russia.,0
software,distributors,The new software is shipped to the major distributors.,0
boars,herd,"After an hour after lunch break, Kenny and Randy spotted a herd of boars in a common feeding area.",0
screw,chuck,He puts a driver bit that fits the screw in the drill press chuck.,0
boat,shore,There was be just sufficient time for him to go there and return before the boat had left the shore.,0
program,therapist,"Love didn't find success initially as he bounced from one therapist to another, but eventually found a therapist with a program that worked for him.",0
defendant,computer,The defendant was acting from his own computer in London.,0
newspaper,events,The local newspaper keeps New Brighton residents informed on various events in the city.,0
valve,beam,The combined beam forms a picture using a light valve.,0
music,musician,The music was composed by a musician who was not known outside his village.,0
fires,Smoke,"Smoke from wood fires in Tutbury Castle in Nottingham was considered unendurable by Eleanor of Aquitaine, wife of Henry II, causing her to move out in 1157.",1
aliens,space,Those aliens travel to the deep space in seconds.,0
heatsink,user,"The user is cooling a processor with a power usage of 35W, using a conventional heatsink.",0
absorption,increase,The increase is caused by the absorption of UV radiation by the oxygen and ozone.,1
cutlery,drawer,The tray is also used to hold the cutlery in a kitchen drawer.,0
drug addict,hibernation,The court sent the drug addict into hibernation.,0
archers,devision,Another small devision of archers was sent towards Gots to inforse united army.,0
cover,magazine,"The group made the cover of Rolling Stone magazine on March 29, 1973, 3 months after this was released.",0
intelligence,litter,They show that substantial intelligence was gained from pocket litter (materials found on detainees when they were captured).,0
proposals,company,"On Wednesday High Speed Two, a government-backed company of engineers and experts who have drawn up the proposals, gave their report to Adonis.",0
penny,machines,"To pass the time, he put a penny into two different coin-operated weight machines and got readings of 106 pounds and 200 pounds.",0
texts,civilisation,Their texts made reference to ancient civilisation like Atlantis.,0
allergies,coughing,Take medicine to reduce sneezing and coughing from allergies.,1
chai,glass,We had breakfast and the chai was in a glass which I found a little strange.,0
devices,phones,Multi-keypad devices are added into upcoming AT&T phones.,0
ingredients,basket,"Many of the ingredients in a gourmet basket are vaguely familiar, but they have been taken to the ultimate level in luxury.",0
parts,device,A device consisting of fixed and moving parts that modifies mechanical energy and transmits it in a more useful form.,0
literature,problems,"As discussed in the literature, several experimental problems have not been solved.",0
valve,tank,"The safety valve of the first tank was actuated after 16 min and 27 s, while the safety valve of the second tank was actuated after 16 min and 53 s.",0
control,Authors,Authors use a RadioButtonGroup control for this purpose.,0
doses,states,200000 doses of smallpox vaccine have been shipped to 35 states.,0
Ferrets,sack,Ferrets in a sack show more politesse.,0
artists,seasons,"In this slideshow, images and quotes by artists from past seasons of Art:21 are juxtaposed to create a portrait of architecture in contemporary art.",0
urine,bag,The urine was drained into the urine bag.,0
happiness,depression,Showing interest in something is a large step towards happiness after depression.,0
suitcase,suitcase,"The green suitcase was inside a larger tan suitcase, which also contained a set of baby rosary beads, a religious picture, a picture of a 5-year-old girl and a card that read Birthday Prayer"".""",0
friends,obsession,"By now, my friends are familiar with my almost english obsession with toast.",0
salmon,plants,"Two plants were producing cold-smoked salmon, the third plant was producing semi-preserved herring and the fourth plant was producing caviar.",0
charges,blackmail,"The charges originated in an attempted blackmail against Moti, a constitutional lawyer and Australian citizen, in Vanuatu in 1997-98.",0
cover,album,The Beatles' 1967 album Sgt. Pepper's Lonely Hearts Club Band has a widely-recognized album cover which depicts several dozen celebrities and other images.,0
Audiences,sessions,Audiences are dragged into Troi's counseling sessions.,0
hull,vessel,"The fins extend beyond the hull of the vessel below the waterline, and alter their angle of attack depending upon heel angle of the vessel.",0
passenger,room,The passenger was placed into a small room before being transported to Harborview Medical Center for treatment.,0
wallet,safe,"They went to the mall where my wallet was locked in a safe that very few people knew how to open, but they persevered.",0
plates,mechanism,"The fragment that first caught the eye of Stais was one of the corroded, inscribed plates that is an integral part of the Antikythera mechanism, as the device later came to be called.",0
glove,outfielder,"The index finger was placed inside a normal outfielder's glove, but it seemed placed at an angle where it has a difficult time assisting in the closing of the glove around the ball.",0
